acc-launcher-public-service-prod06.ol.epicgames.com AS16509 AS16509 - AMAZON.COM, INC. US 108.139.0.0/21
substrate-vault-dev-us-east-1.dead.dev.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
sumoassist.deee.live.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
sumoassist.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
tableau.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
talon-service-prod.ak.epicgames.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 104.86.0.0/19
talon-service-prod.ecosec.on.epicgames.com AS13335 AS13335 - CLOUDFLARE, INC. US 104.18.16.0/20
talon-service-v4-prod.ak.epicgames.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 104.86.0.0/19
talon-website-prod.ak.epicgames.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 104.86.0.0/19
talon-website-prod.ecosec.on.epicgames.com AS13335 AS13335 - CLOUDFLARE, INC. US 104.18.16.0/20
targetprocess-bot.eut.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
targetprocess-bot.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
targetprocess-bot.stage.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 18.204.0.0/14
telescopeai.adff.dev.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
telescopeai-dev.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
telescopeai.edfc.live.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.54.0.0/15
telescopeai.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
terraform.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
testrail.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.200.0.0/13
testrail.stage.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.86.0.0/15
tracking.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
twitch.epicgames.com AS16509 AS16509 - AMAZON.COM, INC. US 108.138.240.0/21
u3.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
uas.beef.live.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
udn.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.166.0.0/15
ue5help.epicgames.com AS14340 AS14340 - SALESFORCE.COM, INC. US 13.110.0.0/16
uebd.epicgames.com AS15169 AS15169 - GOOGLE LLC US 142.250.0.0/15
ue-launcher-website-prod.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.70.0.0/15
unrealbd.epicgames.com AS15169 AS15169 - GOOGLE LLC US 142.250.0.0/15
unrealbugsubmissions.epicgames.com AS14340 AS14340 - SALESFORCE.COM, INC. US 13.110.0.0/16
unrealengine-ci-debug.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.84.0.0/15
unrealenginehelp.epicgames.com AS14340 AS14340 - SALESFORCE.COM, INC. US 13.110.0.0/16
unreal.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.0.0.0/15
unrealstudio.epicgames.com AS16509 AS16509 - AMAZON.COM, INC. US 65.8.168.0/22
unrealstudiohelp.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
unrealtournament-ci-debug.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
use1-dev.vault.substrate.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.204.0.0/15
use1.vault.substrate.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.208.0.0/15
user-search-service-prod.ccec.live.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.80.0.0/12
user-search-service-prod.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.80.0.0/12
ut2004master1.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
ut3master1.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
utforums.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.54.0.0/15
utmaster.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.0.0.0/15
ut-public-service-prod10.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.236.128.0/17
vault.substrate.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.20.0.0/14
vfxfellowship.epicgames.com AS396982 AS396982 - GOOGLE LLC US 34.120.0.0/15
viper-public-service-live-prod.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.86.0.0/15
vpn-dc4-ft.it.epicgames.com AS397645 AS397645 - EPIC GAMES INC. US 148.78.112.0/24
vpn-dc4.it.epicgames.com AS397645 AS397645 - EPIC GAMES INC. US 148.78.112.0/24
vpn-ld8-ft.it.epicgames.com AS207870 AS207870 - EPIC GAMES INTERNATIONAL S.A R.L. LU 148.78.116.0/24
vpn-ld8.it.epicgames.com AS207870 AS207870 - EPIC GAMES INTERNATIONAL S.A R.L. LU 148.78.116.0/24
vpn-portal.epicgames.com AS396982 AS396982 - GOOGLE LLC US 134.238.0.0/16
vpn-rdu.it.epicgames.com AS4356 AS4356 - EPIC GAMES INC. US 199.255.40.0/22
vpn-se2-ft.it.epicgames.com AS395701 AS395701 - EPIC GAMES INC. US 148.78.113.0/24
vpn-se2.it.epicgames.com AS395701 AS395701 - EPIC GAMES INC. US 148.78.113.0/24
vpn-sel.it.epicgames.com AS4766 AS4766 - KOREA TELECOM KR 125.128.0.0/13
vpn-sh5-01.it.epicgames.com AS4812 AS4812 - CHINA TELECOM CN 101.227.0.0/16
vpn-sh5-02.it.epicgames.com AS9808 AS9808 - CHINA MOBILE CN 117.184.32.0/21
vpn-sh5-ft-01.it.epicgames.com AS4812 AS4812 - CHINA TELECOM CN 101.227.0.0/16
vpn-sk2-ft.it.epicgames.com AS207845 AS207845 - EPIC GAMES INTERNATIONAL S.A R.L. LU 148.78.115.0/24
vpn-sk2.it.epicgames.com AS207845 AS207845 - EPIC GAMES INTERNATIONAL S.A R.L. LU 148.78.115.0/24
vpn-sv10-ft.it.epicgames.com AS393326 AS393326 - EPIC GAMES INC. US 148.78.114.0/24
vpn-sv10.it.epicgames.com AS393326 AS393326 - EPIC GAMES INC. US 148.78.114.0/24
vpn-yok.it.epicgames.com AS17506 AS17506 - ARTERIA NETWORKS CORPORATION JP 122.212.0.0/14
wdps-okta.eut.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
wdps-okta.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 18.208.0.0/13
wdps-okta.stage.it.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
weighted-account-service-prod03.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
weighted-communications-service-prod06.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 50.16.0.0/16
weighted-epic-connect-manager-prod.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.54.0.0/15
weighted.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.208.0.0/15
weighted-payment-website-pci.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.4.0.0/14
weighted-zh-accounts.epicgames.com AS132203 AS132203 - SHENZHEN TENCENT COMPUTER SYSTEMS COMPANY LIMITED CN 119.28.36.0/23
weighted-zh-catalog-public-service-prod06.ol.epicgames.com AS132203 AS132203 - SHENZHEN TENCENT COMPUTER SYSTEMS COMPANY LIMITED CN 119.28.182.0/23
weighted-zh-graphql.epicgames.com AS132203 AS132203 - SHENZHEN TENCENT COMPUTER SYSTEMS COMPANY LIMITED CN 119.28.36.0/23
weighted-zh-store.epicgames.com AS13335 AS13335 - CLOUDFLARE, INC. US 104.18.0.0/20
weighted-zh-tracking.epicgames.com AS132203 AS132203 - SHENZHEN TENCENT COMPUTER SYSTEMS COMPANY LIMITED CN 124.156.124.0/22
wex-public-service-live-prod.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.20.0.0/14
www.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 52.54.0.0/15
xmpp-service-prod-clb.ccec.live.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 54.84.0.0/15
xmpp-service-prod-m.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 50.16.0.0/16
xmpp-service-prod.ol.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 35.168.0.0/13
xmpp-service-prod.social.live.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 50.16.0.0/16
zreaper-service-prod.adad.live.use1a.on.epicgames.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
