http://365.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [8b9d1dd6932b9289c26e4a4cc28ec828]
http://aa.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [928321620af65f4bc200f484a54fcb5d]
http://acedesktop.att.com [301] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-plfmdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-systest.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-systest.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://agile.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [9e51cf10bfeec1753b6eb105e21a1247]
http://ai.att.com [403] [GET] [text/html] [ERROR: The request could not be satisfied] [CloudFront] [cloudfront] [Amazon Cloudfront,Amazon Web Services] [a09f63e9e75affef08362b967f33e9d7]
http://ai-intltest2.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-plfmdev.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-plfmdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.digitallife.att.com:9999 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
http://ai-svcdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.test.dlife.att.com:9999 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
http://ai-systest.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-systest.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://alabama.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alabama.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alabama.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alabama.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alaska.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alaska.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alaska.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alaska.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
http://alaska.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alli.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [588d693ea386a3bfa1a550a2b976653d]
http://am.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [9835f04686ed351296e759e2e1f457df]
http://amber.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [df96c91af6616cefdb0d25f29ded0546]
https://ortmeeting.att.com [500] [GET] [text/html] [] [Apache/2.4.54 (Ubuntu)] [Apache:2.4.54,Ubuntu] [29f2411f3d70798b1964efabb19a96af]
https://ort-spark.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [800cc713eb039ad34a9260f92ce01c6d]
https://osm.att.com [200] [GET] [text/html] [] [unknown] [vhost] [21b7fce97f7440599d3fa53a421cbabd]
https://osmuat.att.com [503] [GET] [text/html] [SSL Error] [] [vhost] [b1f115aaa60670448fed76bd5543d46e]
https://oss1.test.att.com [302] [GET] [text/html] [302 Found] [] [0860bbe29edbba13f725b07f36fb1650]
https://oss.test.att.com [302] [GET] [text/html] [302 Found] [] [1ffc365f711f9627972ef0afd69a59f1]
https://osstoolbar.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [2a760eb63d056e4718c195365679b318]
https://osstoolbar.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [beb56142e8cab39a16a9b7c2837a8030]
https://osstoolbar-prod1.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [9da56a64b0740023877c169da1470915]
https://osstoolbar-prod1.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [fb5f2d3125086681b755465ff37bc2c6]
https://osstoolbar-sat1.att.com [200] [GET] [text/html] [IBM HTTP Server 8.5.5] [] [vhost] [c5edfdb49c27e2ad6926c74fab171cb6]
https://osstoolbar-sat1.att.com [302] [GET] [text/html] [302 Found] [] [vhost] [3776ca376d21acfa93a89a6469183f65]
https://osstoolbar-sat.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [bf71512e673fba5ec4c3c30a63439cdf]
https://osstoolbar-sat.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [d52759eeae341c29844d9afafe8524db]
https://otstest1.att.com [200] [GET] [text/html] [] [Apache] [Apache] [5388f60d7695cb57b87c799ee62d20b2]
https://ottappsmx.att.com [200] [GET] [text/html] [] [unknown] [vhost] [f4ef9accb68c2e088a1720a12c5f7347]
https://ourlivingroom.att.com [200] [GET] [text/html] [Home | AT&T Digital Life - our living room] [nginx] [Drupal:7,Google Tag Manager,Nginx,PHP] [b2116b1a85d59c69907b9db5495013bf]
https://ourlivingroom.att.com [200] [GET] [text/html] [Home | AT&T Digital Life - our living room] [nginx] [Drupal:7,Google Tag Manager,Nginx,PHP] [b9bf5f83cafcfc5eef48ce3a57706aa4]
http://southcarolina.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://southcarolina.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southcarolina.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southcarolina.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
http://southcarolina.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southdakota.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://southdakota.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southdakota.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southdakota.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://southregion.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southregion.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://southregion.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://southregion.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southwestregion.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southwestregion.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southwestregion.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://southwestregion.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
https://ovalsgis-msexternal.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://ovalsgis-msexternal.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://ovalsgis-msexternal.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://ovalsgis-msexternal.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://oxygen.att.com [200] [GET] [text/html] [Home Page - oxyGEN - Young professional organization] [Microsoft-IIS/10.0] [azure] [Bootstrap,IIS:10.0,Microsoft ASP.NET:4.0.30319,Windows Server] [79ae8c355deff787ae46ccce8d73702d]
https://oxygen.att.com [200] [GET] [text/html] [Home Page - oxyGEN - Young professional organization] [Microsoft-IIS/10.0] [azure] [Bootstrap,IIS:10.0,Microsoft ASP.NET:4.0.30319,Windows Server] [a2170f8b574c424f0af077a4415c6c63]
https://oxygen-nprd.att.com [200] [GET] [text/html] [Home Page - oxyGEN - Young professional organization] [Microsoft-IIS/10.0] [azure] [Bootstrap,IIS:10.0,Microsoft ASP.NET:4.0.30319,Windows Server] [9cc3561b45211c600c50206168d60492]
https://oxygen-nprd.att.com [200] [GET] [text/html] [Home Page - oxyGEN - Young professional organization] [Microsoft-IIS/10.0] [azure] [Bootstrap,IIS:10.0,Microsoft ASP.NET,Windows Server] [3e4722833d9593e0394faac71a04c509]
https://p0-bhmcsidmaccess.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [999e073b3fb6e82b56fe9f1861a8a876]
https://p0-bhmcsidmgate.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [901e4bca331d2676a1802cf465a322c3]
https://p0bhmcsintegration.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [d3cca93b9117416d35bb5dd81d540a74]
https://p0-csidmaccess.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [999e073b3fb6e82b56fe9f1861a8a876]
https://p0-csidmgate.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [901e4bca331d2676a1802cf465a322c3]
https://p0csintegration.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [d3cca93b9117416d35bb5dd81d540a74]
https://p0hywdcsintegration.att.com [302] [GET] [text/html] [302 Found] [Apache] [Apache] [d3cca93b9117416d35bb5dd81d540a74]
https://p0-rhythmintegration-az-3pc.cloud.att.com [200] [GET] [text/html] [Welcome to AT&T !] [Apache] [Apache] [258ba632aafe161c7ff2b1ff81babece]
https://p0-scmintegration-az-3pc.cloud.att.com [200] [GET] [text/html] [Welcome to AT&T !] [Apache] [vhost] [Apache] [258ba632aafe161c7ff2b1ff81babece]
https://p0-smartforms-az-3pc.cloud.att.com [404] [GET] [text/html] [404 Not Found] [Apache] [Apache] [62962daa1b19bbcc2db10b7bfd531ea6]
https://p1bscmpurchasing.att.com [302] [GET] [text/html] [302 Found] [] [0a19662fa5829f71c98c0e8997fdb5d9]
https://p1bscmstore.att.com [302] [GET] [text/html] [302 Found] [] [31a67fb1d59622f2878d479bc17f172a]
https://p1eplsourcing.att.com [302] [GET] [text/html] [302 Found] [unknown] [vhost] [81942bca20198f7fb95ec2e0f93e957b]
https://p2eplsourcing.att.com [200] [GET] [text/html] [E-Business Suite Home Page Redirect] [unknown] [vhost] [6f1ba55fef13a135246c6c5007de5d63]
https://p9portal.acss.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [244678784c43b500661dda4879eee8a1]
https://p9portal.acss.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [e09a30e014b849ad1a274ad73df5dedd]
https://p9profiler.acss.att.com [200] [GET] [text/html] [Riverbed Technology, Inc.] [unknown] [vhost] [35e3695d80d3b235a95158c2f9206404]
https://p9profiler.acss.att.com [200] [GET] [text/html] [Riverbed Technology, Inc.] [unknown] [vhost] [a938e79a6d7fb24d92b25e8e26312f44]
https://pacificregion.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
https://pacific.vpn.labs.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://pa-directvcommercial.att.com [403] [GET] [text/html] [403 Forbidden] [awselb/2.0] [2e40045efe5134ada9942798c090d269]
https://pa-directvcommercial.att.com:8443 [403] [GET] [text/html] [403 Forbidden] [awselb/2.0] [2e40045efe5134ada9942798c090d269]
https://pages.att.com [404] [GET] [text/html] [404 - Not found or no permission to access] [] [Bootstrap] [34c65c9e4c1f39af55d42cea3bc48e04]
https://pai-qa2.test.dlife.att.com [404] [GET] [] [] [Apache-Coyote/1.1] [Apache Tomcat,Java] [d41d8cd98f00b204e9800998ecf8427e]
https://pa-qa-directvcommercial.test.att.com [403] [GET] [text/html] [403 Forbidden] [awselb/2.0] [bad2e8579dcdb79399aac2064216a37d]
https://pa-qa-directvcommercial.test.att.com:8443 [403] [GET] [text/html] [403 Forbidden] [awselb/2.0] [2e40045efe5134ada9942798c090d269]
https://partnerexchange.att.com [401] [GET] [text/html] [] [sfdcedge] [vhost] [ApexPages,Salesforce] [d251374d9861b7bf46041a3b25532596]
https://passcardapi.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [3254a730630e1db41b97481e65be34ee]
https://passcard.att.com [302] [GET] [text/plain] [] [nginx/1.14.0 (Ubuntu)] [Nginx:1.14.0,Ubuntu] [bf94aca596601b3373007d0b5cd5bf5f]
https://patentawards.att.com [200] [GET] [text/html] [IP Achievement Center Login] [Microsoft-IIS/10.0] [vhost] [IIS:10.0,Microsoft ASP.NET:4.0.30319,Windows Server] [4c1c5d1c9ce3e57f8686f93978d536da]
https://patentawards.att.com [200] [GET] [text/html] [IP Achievement Center Login] [Microsoft-IIS/10.0] [vhost] [IIS:10.0,Microsoft ASP.NET,Windows Server] [0bddc54ace07e7eebef5f94dad98a7cf]
https://paymentcard.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://paymentcard.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://paymentcard-ext.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://paymentcard-ext.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://paymentcardutil.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://paymentcardutil.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://paymentcardutil-ext.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://paymentcardutil-ext.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://payment.myvehicle.att.com [301] [GET] [text/html] [301 Moved Permanently] [Microsoft-Azure-Application-Gateway/v2] [vhost] [azure] [e0d1a4a70b7864dd9ba22ff15341cfa0]
https://payment.myvehicle.stage.att.com [301] [GET] [text/html] [301 Moved Permanently] [Microsoft-Azure-Application-Gateway/v2] [vhost] [e0d1a4a70b7864dd9ba22ff15341cfa0]
https://paymentstatus.att.com [200] [GET] [text/html] [AT&T Payment Status Facility] [unknown] [vhost] [44d50d3dd5e44cf6e40c1427a9b970d3]
https://pennsylvania.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
https://pennsylvania.att.com [403] [GET] [text/html] [Attention Required! | Cloudflare] [cloudflare] [vhost] [Cloudflare] [325900870d09920808615a60a3ea353f]
https://pensionchoice.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [906f3425e4f44319dc2bb54dc12d66f4]
https://pensionchoice.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [c8def7f145a349b965a73dbcbff859a0]
https://pentest-icc.att.com [200] [GET] [text/html] [] [nginx/1.18.0 (Ubuntu)] [Nginx:1.18.0,Ubuntu] [b1ec46f5b66f02d57b35a3041e078cc0]
https://perf1.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [3637ae3b57a5f179438e2684abbc80e2]
https://perf1.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [d8abb07b89e7f392d48c30bf74613fbd]
https://perf1.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [6287b1943a427d9d427cda7250f38778]
https://perf1.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [8bae3e9617ec7cd5106098000da08f12]
https://perf2.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [67bd5d51c1d50deac954f7f9d4b05269]
https://perf2.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [ca5b63f3b2c88595cc32ba81e6a495f2]
https://perf3.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [1d5f03c7a38eb1ebfd026eb7f453312b]
https://perf3.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [a6fb49ee51dae738ee545301f973b520]
https://perf3.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [0dd4da0b497bb1f59eb9aa8e3d7edce7]
https://perf3.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [2b5802e1656ce024f9e0a0feea199075]
https://perf4.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [73be910b36ffced5f9718f532723d230]
https://perf4.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [d7ad13726d8a645dd6ab9e2f3a0f78ad]
https://perf5.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [39d53bca052f4ec6b7faeaacf5b2ab4e]
https://perf5.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [e27ac9c4fa3e018c1b812e0fe2d65ed0]
https://perf6.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [db70e7b44b8c549809257835bfd3737d]
https://perf6.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [e5e401a6e0af1f4756254b3f53c849ba]
https://perf7.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [a2b2ad9eeb67f57258bb40c252c45589]
https://perf7.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [f7b7b9cc421f7f15bc6256e9e6642a8f]
https://perf8.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [9a5f2ef492cd36de0017dc63cb51e39c]
https://perf8.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [ce57098131904106e407806ff9d6cc39]
https://performance-tool.acss.att.com [302] [GET] [] [] [unknown] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://perks.att.com [404] [GET] [text/html] [404 Not Found] [Microsoft-Azure-Application-Gateway/v2] [4f5db5fbd243fd4c08d77bbd2e2e8af1]
https://personalcloud.att.com [302] [GET] [text/html] [302 Found] [] [vhost] [aff950cab4c0265e21d401db15f1026d]
https://pessig.dlife.att.com [502] [GET] [text/html] [502 Bad Gateway] [nginx/1.7.10] [Nginx:1.7.10] [771a249d7b63b3ad5e10382dafca5a3c]
https://ph-connection.dlife.att.com [403] [GET] [text/html] [] [nginx] [Nginx] [982859084ffa6719ac22fe942abe3fcd]
https://ph-connection-s1.dlife.att.com [403] [GET] [text/html] [] [nginx] [Nginx] [982859084ffa6719ac22fe942abe3fcd]
https://ph-connection-s3.test.dlife.att.com [200] [GET] [text/html] [Welcome to nginx!] [nginx] [Nginx] [e3eb0a1df437f3f97a64aca5952c8ea0]
https://ph-download.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [3995621d862fa62edb5b82d381bee8f5]
https://ph-download-s1.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [3995621d862fa62edb5b82d381bee8f5]
https://ph-download-s2.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [a3d7ee70efa8e3dc260ee304541b0de1]
https://ph-download-s3.test.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [3995621d862fa62edb5b82d381bee8f5]
https://ph-upload.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [3995621d862fa62edb5b82d381bee8f5]
https://ph-upload-s1.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [a3d7ee70efa8e3dc260ee304541b0de1]
https://ph-upload-s2.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [3995621d862fa62edb5b82d381bee8f5]
https://ph-upload-s3.test.dlife.att.com [500] [GET] [text/html] [500 Internal Server Error] [nginx] [Nginx] [3995621d862fa62edb5b82d381bee8f5]
https://pittsburgh-attsn.att.com [200] [GET] [text/html] [AT&T SportsNet | PIT] [nginx] [vhost] [Bootstrap,Font Awesome,Google Font API,MySQL,Nginx,PHP,WordPress,WordPress Super Cache,animate.css] [e8cef1cc71d0302b66b6ba0538246d36]
https://planning-collab.att.com [404] [GET] [text/html] [404 Not Found] [Apache] [Apache] [a59a696caee588826a365d80e9a57e16]
https://planoext.labs.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://plc.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [8d96540c785fbe653af4e20157836dc6]
https://plc.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [a21ad679e7a5165b3d0e328e8a8f4d9b]
https://pm.att.com [200] [GET] [text/html] [] [Apache] [Apache] [d41d8cd98f00b204e9800998ecf8427e]
https://polesportal.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [47323be0bccb1289fa80215c29678ab9]
https://polesportal.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [aaf2c36ac7bf5fef2aeba4a693f52006]
https://polesportalext-dev.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [323a962f7807fe57238a74b03b01aa70]
https://polesportalext-dev.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [6a2d34731b0d6a4dd69e4bbdd64cd89d]
https://polesportalext.stage.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://polesportalext.stage.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://polesportalext-uat.stage.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://polesportalext-uat.stage.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://polesportal-stage.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [0bd1536e9425a685c2a2e8e5e930bb6b]
https://polesportal-stage.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [934300e10594bc6c7b2b7b43ba56953e]
https://polesportal-test.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [b7c66a5f13a6dd63f3a44936f870469d]
https://polesportal-test.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [da860c6f780dacfec55d76f00fd36753]
https://polespotalext-dev.att.com [404] [GET] [text/html] [404 Not Found] [Microsoft-Azure-Application-Gateway/v2] [4f5db5fbd243fd4c08d77bbd2e2e8af1]
https://polespotalext-dev.att.com [404] [GET] [text/html] [404 Not Found] [Microsoft-Azure-Application-Gateway/v2] [cfe8a99fba6ef8492e11599840e85d2d]
https://policyforum.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
https://policyforumeventreg.att.com [302] [GET] [text/html] [Object moved] [] [vhost] [cloudfront] [Amazon Cloudfront,Amazon Web Services] [acee00836eb89add242315e12a9592cf]
https://polish.att.com [403] [GET] [text/html] [Access Denied] [] [c03a114cae46026b39ed1e8defd49ee8]
https://polish.att.com [403] [GET] [text/html] [Access Denied] [] [e071aab8f69dd8ceda96afedccf52f7d]
https://portal-3pdev-directvcommercial.test.att.com [200] [GET] [text/html] [Advanced Entertainment Platform] [nginx] [Amazon S3,Amazon Web Services,Nginx] [2b3988f0ffe0278987f1edb0a821bf14]
https://portal.acdn.att.com [301] [GET] [] [] [] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://portal-asvt-directvcommercial.test.att.com [200] [GET] [text/html] [Advanced Entertainment Platform] [nginx] [vhost] [Amazon S3,Amazon Web Services,Nginx] [2b3988f0ffe0278987f1edb0a821bf14]
https://portal-asvt-od-directvcommercial.test.att.com [200] [GET] [text/html] [Catalogue Manager] [nginx] [vhost] [Amazon S3,Amazon Web Services,Nginx] [743178b36eb853df167c67524e5eb35c]
https://portal.ato.cloud.att.com [200] [GET] [text/html] [AT&T DataFlow] [] [vhost] [azure] [5f0f5fac98aa7078b268d0b084ec6665]
https://portal.att.com [403] [GET] [text/html] [Access Denied] [] [8edb383a404c6e4c946434533f1daac5]
https://portal.att.com [403] [GET] [text/html] [Access Denied] [] [d297b54d00b9bf80d650f9bd051aa670]
https://portal.dataflow.iot.att.com [200] [GET] [text/html] [AT&T DataFlow] [openresty/1.15.8.2] [vhost] [azure] [Nginx,OpenResty:1.15.8.2] [5ebd7561fa812e1b3538d48615ce8c58]
https://portal-dev-directvcommercial.test.att.com [200] [GET] [text/html] [Advanced Entertainment Platform] [nginx] [vhost] [Amazon S3,Amazon Web Services,Nginx] [da7d70f96b39bafe9036e6be31ebd393]
https://portal-dev-directvcommercial.test.att.com:8443 [404] [GET] [text/plain] [] [awselb/2.0] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://portal-dev-od-directvcommercial.test.att.com [200] [GET] [text/html] [Catalogue Manager] [nginx] [vhost] [Amazon S3,Amazon Web Services,Nginx] [a2d23f739d23b1f0702d78d65b56126a]
